taxa,PC1,PC2,PC3
PI567223,52.0273919102671,-25.9542870781729,-29.0562462785419
PI567538B,2.8251023466045,-26.5370312325131,6.07411815707481
PI567573A,5.85792013697607,-27.1993720275547,-6.7245318037907
PI578433,27.9541565812501,18.5288963139715,-49.6812402299006
PI597420,11.4768094446775,27.9427991295637,-30.77562133168
PI603357,27.3578053985834,5.85531120959789,-27.4671028555758
PI154194,-30.2252825865855,21.6619581969576,-9.70321764857261
PI171454,-48.7495228750107,13.7534400811519,3.80565673678057
PI257428,27.0132480881959,15.9604587088332,-36.4397571034697
PI297541,12.4945526767703,22.5367074088312,-37.6987591747076
PI303650,14.7330387766458,13.7987986957129,-35.5618234482821
PI398258,-36.366339195178,22.7144338169659,-10.6446894417585
PI398271,-38.0696526090053,14.7586118935824,-3.13968325230814
PI417507,12.0259672672671,28.3953735038547,-49.7268258685037
PI423819,-40.7368123768961,21.7038115625438,-6.58541596150702
PI424256,-41.9908341134052,17.8824375915005,-4.47059094692679
PI436683,0.643062379192429,11.7256799708017,-15.0922146318386
PI437464,13.3529676881568,19.4977564350726,-30.4009086032374
PI437519,7.54670876507147,30.9909680940064,-42.0497243053082
PI438230A,34.9811050126907,-15.5424941582347,-35.3823384758902
PI458067A,-38.365320905748,20.764937562548,-6.47130514192868
PI458825B,37.0880332872815,19.7771294271389,-47.4402867718199
PI567585B,18.1849585741777,-42.3385483288412,-5.85400614591903
PI603383,10.5262497725882,23.5212864051883,-43.21333511355
PI153236,0.284248149598045,19.6687443483619,-29.8974390622719
PI153247,18.0249824996503,24.6773934697148,-49.6333512569769
PI161989,-8.41799010631125,-12.857129270534,-18.5296394346855
PI181538,-37.7478834007621,18.2153577443355,-2.30294515340014
PI358317A,8.02870606472205,23.6281283364931,-46.4825815724664
PI361059B,1.73392753363101,27.2084528785705,-34.4142899670922
PI384468,-31.2794836571681,16.1815537746347,-7.9139880603257
PI398206,-26.5164403223855,19.1800633448326,-4.89105569135726
PI398256,-41.3281969699188,20.3066940294199,-2.93716656069578
PI398282,-19.3177260198518,3.8535497243255,-0.684021929303452
PI404161,35.4527179979745,-6.67354946226532,-13.6904009172328
PI408262C,-31.4319765935149,12.0865767041999,-4.69948989738166
PI408307A,-29.0793273313583,14.4015691757512,-4.23804208703878
PI416845,-54.7553954820518,23.3262862738528,1.22531219636978
PI417574,31.1994845966011,14.3054300831099,-47.5509821998105
PI423750,-36.7630091089185,20.9907073201674,-7.56901583713715
PI423902,-50.0742390068006,14.4567210825499,7.73925568981427
PI424243,-34.2923951087568,16.5554161030196,-9.77651833751654
PI424481A,-36.0068434397666,20.1383402262955,-9.35103313795952
PI424487A,-31.7279165538053,15.0045506679467,3.178224580694
PI424555B,-25.3681634555793,12.8713177116276,-9.27926677477956
PI424570,-27.3918081528885,12.1915925921356,1.77182218337377
PI437137,-5.46825683055101,-14.7982794820812,-22.5822586820724
PI437156B,55.0164545585193,24.6741636570573,-8.14741169707507
PI437707,4.019105864649,16.0351733807853,-28.0025565170886
PI438056,30.3458890398463,-8.52172956414756,-37.2821036055211
PI438179,42.9628251214517,-7.99748573398572,-21.3533140245573
PI438492,30.4183198627675,13.3577382468549,-20.628786700249
PI445828,2.62949405216675,18.0201735139734,-35.0023074256834
PI495017A,27.5695591371916,-35.9943456883079,-20.1145336259207
PI506699,-54.9984319400403,17.1093430289493,3.45402069199091
PI507687A,40.9500454079856,11.6379758387631,-41.6118926967139
PI507696A,17.5691191302058,7.56703591307541,-39.3753415430619
PI567417C,34.6099707382916,-16.0106748918407,-33.1509428924853
PI593944,14.5281453227762,12.2613288563329,-33.0036276088637
PI594010,-21.6397718018557,6.39065708164345,-9.2090786318539
PI597391C,6.29410426474288,27.1515930682825,-20.5571255684239
PI597403A,27.3422666689954,18.5970291192131,-23.499869469958
PI153249,14.0787629289842,27.8588185936453,-47.7746419353885
PI154200,-22.8255370131762,13.5063404120925,-3.04488761902475
PI157487B,13.7746907379173,-13.138365418575,-8.60611650952149
PI189926,29.3759702317953,5.82307623278457,-34.8964772682128
PI291325,12.398805852678,26.5260611291344,-50.6982924642719
PI319536D,28.5610060987708,31.6644458067513,-47.6833987621898
PI372404A,36.3903295657426,-7.96723760049026,-34.5105952633387
PI398322,-33.9623496997431,14.0673804124879,4.76107800657427
PI398396,-29.7751168326846,13.2198284363309,-7.01936620256695
PI398717,-32.6444117384775,17.4230001257885,-7.79149738810661
PI398755,-28.0251673605002,11.2230479714941,-5.4858398088194
PI404158,11.9238597642001,15.8894960129549,-40.0001982459073
PI408224A,-34.3392098822797,17.0660240413758,-4.18404661350049
PI416950,-15.5520735047859,11.3930200015058,-4.99400232908696
PI417177,-20.6826265902737,10.2484064297649,-8.47241825393803
PI417546,11.6838543036353,15.4231013749923,-35.5153919931695
PI424332,-39.5371520444539,18.5156508903267,-6.26116303699873
PI424381,-52.7065306662377,16.2210712341041,5.3742763554471
PI424428,-42.143610598343,19.2224654956984,-8.78975201622018
PI437463B,17.458521480384,25.7706940809209,-37.723194835511
PI437545,43.6669337367446,-4.77061486659216,-41.5010158782224
PI437646B,12.2471111468464,14.0982461460264,-32.9191667358355
PI438276,0.919891638486275,24.2129531835989,-33.4435462177609
PI445824A,41.6515141378706,-19.4652691101562,-31.2983703143332
PI464915B,59.3843691827771,-62.6056956308548,-8.98944698304314
PI507038,-47.8151290667493,12.655881252236,6.5110110767093
PI567535B,-10.3128566811972,-10.866023114154,-9.47723995052995
PI567536,-6.58350176164931,-19.1220158003193,1.38964853961585
PI567778,23.004074031219,-51.476202930757,8.92553057867807
PI587606A,-4.03930783077123,-42.2146876084641,16.0837553877312
PI587998A,-6.97847965683366,-37.3835057062976,15.3737522075776
PI592967,40.2077793535844,35.3290058630326,-8.75824525702595
PI603339A,14.7639392144214,4.01825631628414,-30.7129504993784
PI153246,11.5793747176177,26.9741034774091,-49.8912371018287
PI180521,-9.18365791113126,5.13969225900634,-12.3347184677246
PI257439,4.31242745468316,6.15046872401849,-26.7522287727842
PI290153,35.3409955897136,8.52388029466135,-29.0997503802888
PI360954,-14.8910190159935,7.25710526370958,-18.3163833340266
PI407972A,-27.2816346370193,12.6053229198768,-7.74250920395048
PI424250B,-36.4974674642078,15.8670753488521,-6.0652582819848
PI437121A,22.3035812293516,16.6058481527786,-29.7735769970493
PI437134,-6.3029517271034,-10.6004673689258,-20.6999925392994
PI437339C,28.477915493719,11.6692929050169,-31.0125926739261
PI437630B,16.6948557924628,9.68165663770761,-33.4748869187081
PI437995B,0.63691430709912,26.4346653469898,-42.7631572287832
PI442030,17.3097331656338,21.7366008735133,-35.186540008692
PI458090A,-37.6537621359172,16.991502563166,-7.96881393746857
PI464914B,-4.22324991605136,20.0754201870916,-12.6177152780154
PI507696B,14.0556859708496,9.06560676121498,-36.959967251926
PI561318B,17.53176108922,-0.468985006401528,-29.9569259657263
PI567156A,34.5062867511071,10.4207440887723,-46.3561927028564
PI103080,5.41447393982004,-50.1014672437809,17.5367588682414
PI157483,-35.2660906891642,15.6085975500653,-1.2678126801641
PI189968,11.2581262785939,20.9270320824225,-30.3576500343729
PI243546,-41.4588718145507,24.5016587880912,-10.6673897087741
PI291302C,15.3614719761532,13.6351062520886,-36.7140842517816
PI297507B,23.4687548250783,19.2603800137124,-44.8768234246107
PI297535,0.802743697987842,25.8218198484233,-35.8409688192333
PI360955A,-16.6483426827453,5.99189851938909,-15.1459136118158
PI361062A,49.1064610401397,-8.94066453154956,0.152245175643069
PI399046,-39.5990542715571,13.8704567153241,-0.784410128269642
PI407709,22.4319642439576,29.3087215906492,-43.8067963462098
PI407725A,-0.505165448263672,26.2033996211556,-31.142098062222
PI407928,-37.3555495950604,14.1180675314155,-6.11857849391026
PI407992,-40.6778888952062,15.1357693852044,-6.90388385835366
PI408228B,-26.94060515647,17.476798893992,-10.7959742485208
PI408319A,-27.1184666617914,11.4848952309012,-6.75499273228356
PI423882A,-9.26692288158376,22.5596208345181,-12.4683513615831
PI424338,-31.4902416804117,16.1980725791451,-9.16452389552459
PI424519,-44.5666204061865,17.2880604007048,-4.81053898404233
PI437462D,-13.6997858863672,6.90867561992754,-17.497178695012
PI458216,-31.0290594272054,13.9618969641893,-9.84801328580246
PI464931,5.21187615945157,-54.9785598964159,17.1581243710422
PI467309,13.7275314271958,21.9610678004931,-42.7150862414224
PI467316,-25.1757932606107,12.9715816090454,-10.524469914979
PI479738,-24.5908420473127,15.5923684017221,-15.7916366406398
PI507145,-43.1801080176081,14.0274119169732,2.48240753624439
PI561313,28.2034948619884,-12.5861073514246,-22.0781829763272
PI587982B,-18.2457845308236,-28.2866976094746,7.01832051241325
PI592960,33.934100646943,24.1921252429921,-30.3146986848876
PI593950A,9.49129784957379,24.1562940430173,-32.4495616905655
PI594160,-15.0314635655912,22.9677143519788,-13.2431326655397
PI597405A,40.9588699399869,15.1049880268779,-26.1392759744473
PI597447,13.9388715887509,25.6215602602621,-39.1369303978528
PI603330,53.1307967645259,1.26227045712482,-35.4672780579125
PI189924,5.86714990719424,12.7899670307172,-32.0302461249468
PI189952,32.3685025838413,2.432907758098,-38.8792019194065
PI291310A,9.06671510342728,14.7747492183656,-39.9836265086391
PI361119,9.80458690388337,-21.0121209706112,-26.4437113100514
PI424385,-39.8544800927355,18.1930472338076,-7.98423005423108
PI424494,-37.5307591576582,19.4650582073625,-7.1050797684165
PI424607,-26.2936568086151,7.39724322592149,-5.95837891659509
PI437339B,25.5761814073847,10.5739109736027,-33.061860020412
PI437860B,16.9034835042178,20.3005279491647,-32.2500506246041
PI438027B,39.9855059104226,-13.8611307322269,-36.3910990887662
PI438166B,7.9767784200139,14.7970556847845,-32.6652894612647
PI445835,28.088955683101,16.6509643301683,-35.8520276056036
PI458132,-35.5188255419232,20.3650830925643,-6.58448564843598
PI458190,-39.9377284919839,18.2450220735378,-7.90331805198298
PI506709,-45.8972842423583,15.6263052748124,3.73570844150799
PI561319A,13.2543957405317,11.5001016014728,-20.5956512311461
PI561321,20.7566929076956,-16.1054433589507,-20.8986973026631
PI567475,21.4547313413637,-22.7635929479964,-23.6497741820164
PI103419B,-18.7103893372462,23.2733954526317,-16.0591594594847
PI154193,-4.52211350790258,6.03033464870065,-10.1942626519303
PI266807C,15.3050885439461,17.8683238512535,-30.6603076076964
PI297507A,8.03120433741317,23.9497351645702,-46.7112386955656
PI361070,38.0558409244048,-19.9061292720011,-37.6120373032731
PI378680A,39.6279026775511,-22.327486405359,-23.4805607247512
PI407939B,-28.7990792448369,14.0802354005518,-4.99305591345007
PI416841,-32.7218401713865,18.5649674325789,-9.87777032608328
PI417094,62.752233351685,-77.8467844064014,-6.56143026284079
PI424548,-34.80473806331,16.9173949011532,-10.4320305571197
PI437363B,-2.62657025005053,22.491959356292,-34.0211262633836
PI437550C,14.479479028805,20.5095323850815,-29.9713266821243
PI458045A,-31.010718723954,18.9391973107164,-8.9524406960805
PI458067B,-32.6140029565063,19.751431319787,-13.2616628904022
PI464914A,-2.51620367049609,22.3688833500123,-22.9932589353216
PI468408C,11.6428650912096,-9.26025562882554,-15.0534205191524
PI504483B,1.57089331955311,18.5160789001693,-20.2066987227763
PI532463A,40.7705043903441,-8.04744349624838,-21.4080417645167
PI567224D,24.2628688557559,21.8976254265918,-45.302213600451
PI592919,28.4945770647678,6.77575139763405,-28.8608989129087
PI603378A,15.4137605480839,7.61620108455683,-28.1636794717878
PI603437B,21.7016537863256,24.1146045065831,-40.3049982847576
PI290127,4.77542795596571,25.2401848079433,-29.6969781161606
PI297550,0.103111105104322,21.1153767277508,-25.3162997036009
PI319534A,8.54541391637233,23.6595091110978,-35.5827871733741
PI358322,26.1454044661797,27.8174788843063,-33.8650252297877
PI398321,-33.1579390662866,13.5469630811466,3.2725778082715
PI398470,-42.8748981424053,22.6798131594659,-9.92382339462841
PI398761,-37.7080856307402,17.615716670697,-6.238883135669
PI404173A,14.3096891105293,-59.687052549565,12.4192566345675
PI407904,-27.304096168428,18.3351535806283,-8.53615772567587
PI407907B,-33.4912317233528,14.2065776826441,-3.91717860442125
PI408111,-29.9384630303139,10.1661673955366,-3.29837787429544
PI408116,-34.5671263028807,20.3390083402123,-4.60217553720749
PI408216B,-28.6914865148453,12.5913310267681,-9.8746404911007
PI408298B,-26.2816935627409,18.8875203048475,-5.2438378099751
PI424255B,-30.1535929159495,22.9924670206007,-8.6986022474777
PI424284A,-36.8444396224669,17.1602289233349,-8.14015040061538
PI427106,-16.9707519020939,14.980956056576,-8.96010568809897
PI437498,34.4010545404085,13.8811576300785,-40.5374092282185
PI438163,3.94746726411505,20.011541148104,-33.485691257762
PI438334A,23.609025281378,9.11988587975686,-25.9284074979536
PI445836,-3.99289700521269,25.4435187067127,-33.5086011190737
PI458204,-35.8546705714626,21.394898896011,-9.37109954570983
PI467335B,11.1366895719339,18.4653636730221,-30.6145456865379
PI561292A,40.0457131737999,-6.07968480925865,-25.7360261470326
PI561314B,35.2943962977526,12.9733699455401,-22.775290417768
PI578440,-7.94256300106661,-31.086438375718,7.63774886597829
PI592907D,5.76849216137355,14.9170910242643,-36.8364350644073
PI592951,4.44454002557134,-37.3515059647697,19.2020597972186
PI593971,-14.9047094886204,29.2488717573663,3.46138211743637
PI603299,24.2068482067539,4.1546805976094,-35.5815555015307
PI603306,-12.6530606493996,20.0095003885972,-12.8287035775523
PI603424A,27.5197846435538,22.5347962422093,-49.5606380226923
PI103415,6.93820677650786,-13.8517547469713,-10.0239029501968
PI180516,-25.1095128079878,0.114498957157974,-3.11116222552903
PI290156,-47.6640542410128,16.1278239120972,8.45919894885253
PI291300,11.7339207688232,27.2020689601884,-49.8661069115868
PI370057B,37.1351132718883,12.0121620072308,-34.9607567479139
PI372421B,38.8124393562008,-12.3270212311163,-33.3009898976111
PI398251,-35.2335114829895,14.3501319879583,-6.6002315654704
PI398847,-30.8401332841245,17.3765577611266,-5.71918636856968
PI404178,3.33342449463539,-35.457081567072,10.6669881445991
PI407659A,25.3544972067226,-40.1588102886957,-6.76208641229762
PI408131B,-27.8940837908054,11.3764812856358,2.63006096659465
PI408136,-34.370501602472,19.6190878461572,-11.2513920349735
PI408221A,-27.756411756306,14.8049410265757,-6.9256869067985
PI408309,-27.7819660379187,15.6370470594727,-4.6941891679314
PI416879,-41.8041597047921,18.3973059688126,6.88085331742304
PI423747B,-30.6757629433631,13.1543974811032,-1.89417530551056
PI424481B,-35.4194565733179,20.6324035232617,-11.703121662589
PI424584,-43.214918013373,24.4669937077336,-9.79024758180473
PI437808,40.6265380629051,16.2007248400628,-49.795753853782
PI438258,20.8300069120642,24.9069414930546,-42.011661669834
PI458226,-29.6309431255501,6.98224234198421,0.358260000428848
PI561371,52.2632376971342,8.49785487796668,-0.0678983704686633
PI567157A,15.5047037725795,16.2191679539554,-40.6510813395485
PI567418A,32.8075029169231,-35.5306167401847,-18.8337236424584
PI567473B,33.6071620568957,-19.6626698032968,-22.1757590654028
PI567556,23.4750637529775,-53.4023416593364,6.94011008402547
PI578481,18.6619497886924,-1.51436338143271,14.2493437458422
PI597397A,29.9022049317411,6.29165769290351,-25.5797335295295
PI603301A,30.1114685161179,20.8461966421709,-45.3371358138083
PI603321,11.7852797652942,2.91155943938865,-28.2795414501708
PI189883,40.8359494424061,10.3756324254003,-35.8009614615791
PI189906,25.2075671035167,26.1150398645256,-45.1323726452712
PI290143,24.911197416633,-7.9792302531162,-28.1939963004602
PI358315A,17.696965830059,24.1436857119273,-21.2740074175649
PI361063,52.4137042750387,-13.9257112587685,-9.52961203879666
PI361068,-3.29532766144654,-14.7626961985338,-21.2485127269901
PI378674B,12.6051675799292,28.9262098899297,-49.8019539949381
PI407976A,-28.8735941276184,19.5342519051712,-12.357797434604
PI423730B,-40.5889408554629,18.619647344684,-6.39493485402938
PI424211,-36.0739444542492,19.525020128093,-6.70021267489931
PI424520,-28.8817367899554,16.2857940319684,-6.85415668278466
PI424554,-39.0216013326014,19.3061355316035,-10.1043531656239
PI427137,-29.8789126031475,8.94249813926833,-8.62765412139173
PI437336B,14.1115667151254,11.0211383589221,-38.9289225719057
PI458020,-7.08557314236926,-16.3533493139142,-0.150314457378936
